timestamp_us,steer_us,throttle_us,speed_mps
246195494,1533,1921,29.1574
246200259,1533,1921,28.5699
246204950,1533,1921,29.0206
246209693,1533,1921,28.7024
246214382,1533,1921,29.0330
246219148,1533,1921,28.5639
246223831,1533,1921,29.0702
246228609,1533,1921,28.4922
246233277,1533,1921,29.1636
246238013,1533,1921,28.7449
246242672,1533,1921,29.2199
246247441,1533,1921,28.5460
246252121,1533,1921,29.0888
246256856,1533,1921,28.7509
246261544,1533,1921,29.0392
246266300,1533,1921,28.6240
246270965,1533,1921,29.1824
246275698,1533,1929,28.7631
246280362,1533,1929,29.1886
246285094,1533,1929,28.7692
246289748,1533,1929,29.2513
246294474,1533,1929,28.8057
246299155,1533,1929,29.0826
246303902,1533,1929,28.6783
246308535,1533,1929,29.3839
246313275,1533,1929,28.7206
246317912,1533,1929,29.3586
246322623,1533,1929,28.8974
246327253,1533,1929,29.4030
246331965,1533,1929,28.8913
246336598,1533,1929,29.3839
246341294,1533,1929,28.9897
246345927,1533,1929,29.3839
246350640,1533,1929,28.8851
246355233,1533,1929,29.6398
246359943,1533,1929,28.9035
246364534,1533,1929,29.6527
246369233,1533,1929,28.9712
246373823,1533,1929,29.6592
246378534,1533,1929,28.8974
246383133,1533,1929,29.6011
246387820,1533,1929,29.0454
246392420,1533,1929,29.5947
246397076,1533,1929,29.2388
246401670,1533,1929,29.6334
246406355,1533,1929,29.0578
246410932,1533,1929,29.7434
246415592,1533,1929,29.2137
246420206,1533,1929,29.5049
246424844,1533,1929,29.3522
246429421,1533,1929,29.7434
246434111,1533,1929,29.0268
246438680,1533,1929,29.7955
246443346,1533,1929,29.1761
246447930,1533,1929,29.6980
246452546,1533,1929,29.4921
246457125,1533,1929,29.7304
246461784,1533,1929,29.2199
246466346,1533,1929,29.8412
246471000,1533,1929,29.2513
246475570,1533,1929,29.7890
246480193,1533,1929,29.4475
246484755,1533,1929,29.8412
246489380,1533,1929,29.4347
246493933,1533,1929,29.9002
246498600,1533,1929,29.1698
246503161,1533,1929,29.8478
246507814,1533,1929,29.2576
246512344,1533,1929,30.0520
246516989,1533,1929,29.3080
246521517,1533,1929,30.0653
246526148,1533,1929,29.3966
246530724,1533,1929,29.7499
246535332,1533,1929,29.5433
246539905,1533,1929,29.7694
246544533,1533,1929,29.4157
246549068,1533,1929,30.0189
246553715,1533,1929,29.2954
246558264,1533,1929,29.9265
246562878,1533,1929,29.5049
246567415,1533,1929,30.0057
246572047,1533,1929,29.3903
246576578,1533,1929,30.0454
246581198,1533,1929,29.4666
246585748,1533,1929,29.9199
246590363,1533,1929,29.4985
246594890,1533,1929,30.0719
246599523,1533,1929,29.3839
246604059,1533,1929,30.0123
246608654,1533,1929,29.6269
246613211,1533,1929,29.8740
246617809,1533,1938,29.6076
246622333,1533,1938,30.0919
246626980,1533,1938,29.2954
246631503,1533,1938,30.0985
246636095,1533,1938,29.6463
246640594,1533,1938,30.2591
246645191,1533,1938,29.6140
246649690,1533,1938,30.2591
246654296,1533,1938,29.5562
246658808,1533,1938,30.1719
246663394,1533,1938,29.6851
246667911,1533,1938,30.1385
246672499,1533,1938,29.6721
246676977,1533,1938,30.4010
