timestamp_us,steer_us,throttle_us,speed_mps
7103484619,1520,1854,14.2372
7103493975,1520,1854,14.5506
7103503344,1520,1854,14.5304
7103512515,1520,1854,14.8441
7103521911,1520,1854,14.4887
7103531254,1520,1854,14.5709
7103540621,1520,1854,14.5335
7103549733,1520,1854,14.9403
7103558911,1520,1854,14.8328
7103567904,1520,1854,15.1380
7103577031,1520,1854,14.9157
7103586108,1520,1854,14.9979
7103595189,1520,1854,14.9913
7103604109,1520,1854,15.2618
7103613107,1520,1854,15.1295
7103621962,1520,1854,15.3739
7103630942,1520,1854,15.1599
7103639840,1520,1854,15.2996
7103648685,1520,1854,15.3913
7103657392,1520,1854,15.6352
7103666103,1520,1854,15.6280
7103674768,1520,1854,15.7110
7103683582,1520,1500,15.4454
7103692307,1520,1500,15.6029
7103701088,1520,1500,15.5034
7103710196,1520,1500,14.9468
7103719663,1520,1500,14.3800
7103729216,1520,1500,14.2506
7103738867,1520,1500,14.1059
7103748353,1520,1500,14.3512
7103757656,1520,1500,14.6335
7103766728,1520,1500,15.0061
7103775918,1520,1500,14.8135
7103784997,1520,1500,14.9946
7103794441,1520,1500,14.4150
7103803682,1520,1500,14.7317
7103813073,1520,1500,14.4964
7103822492,1520,1500,14.4533
7103832098,1520,1500,14.1719
7103841478,1520,1500,14.5134
7103851020,1520,1500,14.2670
7103860604,1520,1500,14.2045
7103870400,1520,1500,13.8971
7103880044,1520,1500,14.1161
7103889753,1520,1500,14.0216
7103899471,1520,1500,14.0086
7103909296,1520,1500,13.8560
7103919060,1520,1500,13.9426
7103928994,1520,1500,13.7040
7103938957,1520,1500,13.6641
7103948951,1520,1500,13.6217
7103958925,1520,1500,13.6491
7103969109,1520,1500,13.3676
7103979198,1520,1500,13.4935
7103989417,1520,1500,13.3218
7103999742,1520,1500,13.1851
7104010109,1520,1500,13.1316
7104020352,1520,1500,13.2906
7104030778,1520,1500,13.0573
7104041245,1520,1500,13.0062
7104051819,1520,1500,12.8746
7104062394,1520,1500,12.8734
7104072999,1520,1500,12.8369
7104083610,1520,1500,12.8297
7104094397,1520,1500,12.6203
7104105162,1520,1500,12.6461
7104116095,1520,1500,12.4518
7104127034,1520,1500,12.4450
7104138020,1520,1500,12.3917
7104149013,1520,1500,12.3839
7104160242,1520,1500,12.1236
7104171401,1520,1500,12.1996
7104182721,1520,1500,12.0261
7104194041,1520,1500,12.0261
7104205414,1520,1500,11.9701
7104216836,1520,1500,11.9187
7104228550,1520,1500,11.6216
7104240104,1520,1500,11.7826
7104251914,1520,1500,11.5272
7104263606,1520,1500,11.6435
7104275390,1520,1500,11.5526
7104278110,1520,1500,11.5526
7104287215,1520,1500,11.5125
7104299359,1520,1500,11.2101
7104311363,1520,1500,11.3409
7104323576,1520,1500,11.1468
7104335676,1520,1500,11.2509
7104347847,1520,1500,11.1853
7104360131,1520,1500,11.0824
7104372672,1520,1500,10.8552
7104385216,1520,1500,10.8527
7104397869,1520,1500,10.7592
7104410432,1520,1500,10.8362
7104423148,1520,1500,10.7059
7104435945,1520,1500,10.6381
7104449047,1520,1500,10.3905
7104462241,1520,1500,10.3180
7104475492,1520,1500,10.2736
7104488656,1520,1500,10.3415
7104502066,1520,1500,10.1518
7104515574,1520,1500,10.0782
7104529493,1520,1500,9.7806
