timestamp_us,axis,angle_from_vertical_deg,confidence,total_lines,vertical_lines,horizontal_lines,outlier_lines,vertical_mean_deg,horizontal_mean_deg,vertical_stddev_deg,horizontal_stddev_deg
1778588282389273,vertical,-2.404254,0.5860,84,54,30,0,-2.404254,-3.381779,2.655180,1.148498
1778588282469158,vertical,-4.632831,0.5800,91,57,34,0,-4.632831,-4.146527,2.221644,1.567810
1778588282552190,vertical,-4.330444,0.5816,89,57,32,0,-4.330444,-4.273085,2.754515,0.970997
1778588282631280,vertical,-4.261271,0.5995,87,58,29,0,-4.261271,-3.054749,3.022725,1.263775
1778588282710121,vertical,-4.280396,0.5118,90,52,38,0,-4.280396,-1.081432,3.425979,1.084730
1778588282791123,vertical,-2.986480,0.5841,88,55,33,0,-2.986480,-1.766020,1.965515,1.546683
1778588282870094,vertical,-3.739889,0.5583,90,54,36,0,-3.739889,-4.714195,2.082593,2.149797
1778588282944188,vertical,-4.020289,0.6301,83,58,25,0,-4.020289,-2.532857,2.948236,0.504840
1778588283028070,vertical,-2.939081,0.5720,98,61,37,0,-2.939081,-2.223971,2.433570,1.485112
1778588283105109,vertical,-3.624475,0.6587,82,57,25,0,-3.624475,-2.431510,1.572663,1.502290
1778588283184095,vertical,-2.934065,0.6302,87,58,29,0,-2.934065,-2.631332,1.638781,1.540089
1778588283267143,vertical,-3.152215,0.5597,94,56,38,0,-3.152215,-3.161392,1.816273,3.211532
1778588283342317,vertical,-2.395408,0.5956,75,50,25,0,-2.395408,-2.830960,3.198244,1.202365
1778588283417038,vertical,-3.278443,0.5793,80,51,29,0,-3.278443,-3.344449,2.736759,1.587699
